"0"	"0"	"196.8499086453374"
"0"	"1"	"194.7818881323233"
"0"	"2"	"194.7818881323233"
"0"	"3"	"196.8499086453374"
"0"	"4"	"190.73783487914056"
"0"	"5"	"190.73783487914056"
"0"	"6"	"192.7446953209756"
"0"	"7"	"190.73783487914056"
"0"	"8"	"188.76081953271017"
"0"	"9"	"186.81316993427959"
"0"	"10"	"188.76081953271017"
"0"	"11"	"188.76081953271017"
"0"	"12"	"188.76081953271017"
"0"	"13"	"184.89441453394528"
"0"	"14"	"183.00408945221062"
"0"	"15"	"184.89441453394528"
"0"	"16"	"183.00408945221062"
"0"	"17"	"183.00408945221062"
"0"	"18"	"184.89441453394528"
"0"	"19"	"183.00408945221062"
"0"	"20"	"184.89441453394528"
"0"	"21"	"184.89441453394528"
"0"	"22"	"184.89441453394528"
"0"	"23"	"184.89441453394528"
"0"	"24"	"183.00408945221062"
"0"	"25"	"184.89441453394528"
"0"	"26"	"184.89441453394528"
"0"	"27"	"183.00408945221062"
"0"	"28"	"181.14173835496285"
"0"	"29"	"179.30691233048896"
"0"	"30"	"183.00408945221062"
"0"	"31"	"184.89441453394528"
"0"	"32"	"184.89441453394528"
"0"	"33"	"184.89441453394528"
"0"	"34"	"186.81316993427959"
"0"	"35"	"186.81316993427959"
"0"	"36"	"186.81316993427959"
"0"	"37"	"184.89441453394528"
"0"	"38"	"188.76081953271017"
"0"	"39"	"188.76081953271017"
"1"	"0"	"194.7818881323233"
"1"	"1"	"194.7818881323233"
"1"	"2"	"194.7818881323233"
"1"	"3"	"192.7446953209756"
"1"	"4"	"190.73783487914056"
"1"	"5"	"192.7446953209756"
"1"	"6"	"190.73783487914056"
"1"	"7"	"188.76081953271017"
"1"	"8"	"188.76081953271017"
"1"	"9"	"186.81316993427959"
"1"	"10"	"188.76081953271017"
"1"	"11"	"184.89441453394528"
"1"	"12"	"184.89441453394528"
"1"	"13"	"184.89441453394528"
"1"	"14"	"183.00408945221062"
"1"	"15"	"184.89441453394528"
"1"	"16"	"183.00408945221062"
"1"	"17"	"184.89441453394528"
"1"	"18"	"184.89441453394528"
"1"	"19"	"184.89441453394528"
"1"	"20"	"184.89441453394528"
"1"	"21"	"181.14173835496285"
"1"	"22"	"183.00408945221062"
"1"	"23"	"181.14173835496285"
"1"	"24"	"181.14173835496285"
"1"	"25"	"184.89441453394528"
"1"	"26"	"183.00408945221062"
"1"	"27"	"184.89441453394528"
"1"	"28"	"184.89441453394528"
"1"	"29"	"186.81316993427959"
"1"	"30"	"186.81316993427959"
"1"	"31"	"184.89441453394528"
"1"	"32"	"183.00408945221062"
"1"	"33"	"183.00408945221062"
"1"	"34"	"184.89441453394528"
"1"	"35"	"184.89441453394528"
"1"	"36"	"184.89441453394528"
"1"	"37"	"183.00408945221062"
"1"	"38"	"184.89441453394528"
"1"	"39"	"184.89441453394528"
"2"	"0"	"192.7446953209756"
"2"	"1"	"192.7446953209756"
"2"	"2"	"192.7446953209756"
"2"	"3"	"190.73783487914056"
"2"	"4"	"190.73783487914056"
"2"	"5"	"188.76081953271017"
"2"	"6"	"188.76081953271017"
"2"	"7"	"186.81316993427959"
"2"	"8"	"188.76081953271017"
"2"	"9"	"186.81316993427959"
"2"	"10"	"188.76081953271017"
"2"	"11"	"184.89441453394528"
"2"	"12"	"184.89441453394528"
"2"	"13"	"183.00408945221062"
"2"	"14"	"183.00408945221062"
"2"	"15"	"184.89441453394528"
"2"	"16"	"183.00408945221062"
"2"	"17"	"183.00408945221062"
"2"	"18"	"183.00408945221062"
"2"	"19"	"183.00408945221062"
"2"	"20"	"181.14173835496285"
"2"	"21"	"181.14173835496285"
"2"	"22"	"181.14173835496285"
"2"	"23"	"181.14173835496285"
"2"	"24"	"181.14173835496285"
"2"	"25"	"181.14173835496285"
"2"	"26"	"181.14173835496285"
"2"	"27"	"181.14173835496285"
"2"	"28"	"183.00408945221062"
"2"	"29"	"184.89441453394528"
"2"	"30"	"183.00408945221062"
"2"	"31"	"184.89441453394528"
"2"	"32"	"183.00408945221062"
"2"	"33"	"183.00408945221062"
"2"	"34"	"184.89441453394528"
"2"	"35"	"184.89441453394528"
"2"	"36"	"184.89441453394528"
"2"	"37"	"183.00408945221062"
"2"	"38"	"184.89441453394528"
"2"	"39"	"184.89441453394528"
"3"	"0"	"190.73783487914056"
"3"	"1"	"190.73783487914056"
"3"	"2"	"190.73783487914056"
"3"	"3"	"190.73783487914056"
"3"	"4"	"186.81316993427959"
"3"	"5"	"181.14173835496285"
"3"	"6"	"183.00408945221062"
"3"	"7"	"183.00408945221062"
"3"	"8"	"183.00408945221062"
"3"	"9"	"183.00408945221062"
"3"	"10"	"184.89441453394528"
"3"	"11"	"184.89441453394528"
"3"	"12"	"184.89441453394528"
"3"	"13"	"184.89441453394528"
"3"	"14"	"183.00408945221062"
"3"	"15"	"181.14173835496285"
"3"	"16"	"179.30691233048896"
"3"	"17"	"181.14173835496285"
"3"	"18"	"183.00408945221062"
"3"	"19"	"181.14173835496285"
"3"	"20"	"181.14173835496285"
"3"	"21"	"179.30691233048896"
"3"	"22"	"181.14173835496285"
"3"	"23"	"179.30691233048896"
"3"	"24"	"179.30691233048896"
"3"	"25"	"181.14173835496285"
"3"	"26"	"179.30691233048896"
"3"	"27"	"179.30691233048896"
"3"	"28"	"181.14173835496285"
"3"	"29"	"181.14173835496285"
"3"	"30"	"183.00408945221062"
"3"	"31"	"183.00408945221062"
"3"	"32"	"184.89441453394528"
"3"	"33"	"183.00408945221062"
"3"	"34"	"184.89441453394528"
"3"	"35"	"183.00408945221062"
"3"	"36"	"184.89441453394528"
"3"	"37"	"183.00408945221062"
"3"	"38"	"184.89441453394528"
"3"	"39"	"184.89441453394528"
"4"	"0"	"188.76081953271017"
"4"	"1"	"190.73783487914056"
"4"	"2"	"190.73783487914056"
"4"	"3"	"192.7446953209756"
"4"	"4"	"179.30691233048896"
"4"	"5"	"139.9522593381471"
"4"	"6"	"130.52956795494103"
"4"	"7"	"133.93842407173142"
"4"	"8"	"139.9522593381471"
"4"	"9"	"143.77209159472415"
"4"	"10"	"157.7674847532209"
"4"	"11"	"179.30691233048896"
"4"	"12"	"181.14173835496285"
"4"	"13"	"181.14173835496285"
"4"	"14"	"181.14173835496285"
"4"	"15"	"183.00408945221062"
"4"	"16"	"179.30691233048896"
"4"	"17"	"181.14173835496285"
"4"	"18"	"181.14173835496285"
"4"	"19"	"181.14173835496285"
"4"	"20"	"181.14173835496285"
"4"	"21"	"181.14173835496285"
"4"	"22"	"181.14173835496285"
"4"	"23"	"179.30691233048896"
"4"	"24"	"179.30691233048896"
"4"	"25"	"181.14173835496285"
"4"	"26"	"181.14173835496285"
"4"	"27"	"177.49916976849656"
"4"	"28"	"181.14173835496285"
"4"	"29"	"181.14173835496285"
"4"	"30"	"181.14173835496285"
"4"	"31"	"181.14173835496285"
"4"	"32"	"179.30691233048896"
"4"	"33"	"179.30691233048896"
"4"	"34"	"181.14173835496285"
"4"	"35"	"181.14173835496285"
"4"	"36"	"183.00408945221062"
"4"	"37"	"179.30691233048896"
"4"	"38"	"181.14173835496285"
"4"	"39"	"183.00408945221062"
"5"	"0"	"183.00408945221062"
"5"	"1"	"190.73783487914056"
"5"	"2"	"186.81316993427959"
"5"	"3"	"183.00408945221062"
"5"	"4"	"163.96155767052647"
"5"	"5"	"104.70168275275464"
"5"	"6"	"97.5912684598497"
"5"	"7"	"98.26144318927618"
"5"	"8"	"99.62803768693938"
"5"	"9"	"101.03055788097222"
"5"	"10"	"110.267337373185"
"5"	"11"	"138.7149906842622"
"5"	"12"	"181.14173835496285"
"5"	"13"	"181.14173835496285"
"5"	"14"	"179.30691233048896"
"5"	"15"	"181.14173835496285"
"5"	"16"	"179.30691233048896"
"5"	"17"	"179.30691233048896"
"5"	"18"	"181.14173835496285"
"5"	"19"	"181.14173835496285"
"5"	"20"	"179.30691233048896"
"5"	"21"	"179.30691233048896"
"5"	"22"	"179.30691233048896"
"5"	"23"	"181.14173835496285"
"5"	"24"	"175.71807624110755"
"5"	"25"	"179.30691233048896"
"5"	"26"	"175.71807624110755"
"5"	"27"	"179.30691233048896"
"5"	"28"	"181.14173835496285"
"5"	"29"	"181.14173835496285"
"5"	"30"	"181.14173835496285"
"5"	"31"	"181.14173835496285"
"5"	"32"	"181.14173835496285"
"5"	"33"	"179.30691233048896"
"5"	"34"	"183.00408945221062"
"5"	"35"	"181.14173835496285"
"5"	"36"	"181.14173835496285"
"5"	"37"	"179.30691233048896"
"5"	"38"	"181.14173835496285"
"5"	"39"	"181.14173835496285"
"6"	"0"	"172.23413379020906"
"6"	"1"	"188.76081953271017"
"6"	"2"	"186.81316993427959"
"6"	"3"	"179.30691233048896"
"6"	"4"	"141.20733932396243"
"6"	"5"	"91.33931158955305"
"6"	"6"	"86.87142131273518"
"6"	"7"	"86.34311345148731"
"6"	"8"	"86.87142131273518"
"6"	"9"	"86.34311345148731"
"6"	"10"	"92.52729890426721"
"6"	"11"	"118.23983805336404"
"6"	"12"	"175.71807624110755"
"6"	"13"	"179.30691233048896"
"6"	"14"	"181.14173835496285"
"6"	"15"	"181.14173835496285"
"6"	"16"	"179.30691233048896"
"6"	"17"	"179.30691233048896"
"6"	"18"	"179.30691233048896"
"6"	"19"	"177.49916976849656"
"6"	"20"	"177.49916976849656"
"6"	"21"	"179.30691233048896"
"6"	"22"	"177.49916976849656"
"6"	"23"	"181.14173835496285"
"6"	"24"	"177.49916976849656"
"6"	"25"	"179.30691233048896"
"6"	"26"	"177.49916976849656"
"6"	"27"	"181.14173835496285"
"6"	"28"	"179.30691233048896"
"6"	"29"	"181.14173835496285"
"6"	"30"	"181.14173835496285"
"6"	"31"	"181.14173835496285"
